log_params,gpu_count,tdp_w,batch_size,log_duration,log_flops,log_tokens,task_enc,train_type_enc,gpu_model_enc,source_enc,label_quality_enc,precision_enc,energy_kwh,log_energy_kwh
9.431363764319837,16.0,1200.0,64.0,3.9433263055171968,19.30319605742049,9.000000000434294,24,0,8,1,0,3,46.8032,1.6702755474174138
9.431363764319837,512.0,1200.0,64.0,1.401055725771844,19.30319605742049,9.000000000434294,24,0,8,1,0,3,4.126720000000001,0.6156050028861612
9.431363764319837,64.0,1000.0,64.0,1.6739419986340878,19.30319605742049,9.000000000434294,24,0,7,1,0,3,0.8213333333333334,-0.08548055069850696
9.431363764319837,72.0,1000.0,64.0,1.8314858392486575,19.30319605742049,9.000000000434294,24,0,7,1,0,3,1.3368000000000002,0.1260664372102112
9.431363764319837,72.0,1000.0,64.0,1.9336897089578946,19.30319605742049,9.000000000434294,24,0,7,1,0,3,1.6968,0.2296306557644546
9.431363764319837,72.0,1000.0,64.0,2.3564083270389813,19.30319605742049,9.000000000434294,24,0,7,1,0,3,4.524,0.6555225963494156
9.431363764319837,8.0,1000.0,64.0,2.4763968267253302,19.30319605742049,9.000000000434294,24,0,7,1,0,3,0.6633333333333333,-0.1782681776552405
9.431363764319837,8.0,1000.0,64.0,2.1318110712703424,19.30319605742049,9.000000000434294,24,0,7,1,0,3,0.2988,-0.5246194054031766
9.431363764319837,8.0,1000.0,64.0,2.7325706585794065,19.30319605742049,9.000000000434294,24,0,7,1,0,3,1.1982666666666666,0.07855347866137607
9.431363764319837,8.0,1000.0,64.0,3.1274417320053605,19.30319605742049,9.000000000434294,24,0,7,1,0,3,2.9778666666666664,0.47390524855620103
9.431363764319837,16.0,1000.0,64.0,3.984231082006713,19.30319605742049,9.000000000434294,24,0,7,1,0,3,42.8552,1.6320035262527515
9.431363764319837,256.0,1000.0,64.0,1.7094395741324109,19.30319605742049,9.000000000434294,24,0,7,1,0,3,3.5712,0.5528141730430762
9.431363764319837,512.0,1000.0,64.0,1.9257245269360626,19.30319605742049,9.000000000434294,24,0,7,1,0,3,11.844266666666666,1.0735081767476902
9.431363764319837,512.0,1000.0,64.0,1.4617985575251093,19.30319605742049,9.000000000434294,24,0,7,1,0,3,3.9765333333333337,0.5995046273914016
9.431363764319837,8.0,700.0,64.0,2.377561214917793,19.30319605742049,9.000000000434294,24,0,10,1,0,3,0.3695066666666667,-0.4323777204499025
9.431363764319837,8.0,1000.0,64.0,2.577261953585815,19.30319605742049,9.000000000434294,24,0,6,1,0,3,0.8373333333333334,-0.07710161913584013
9.431363764319837,8.0,1000.0,64.0,2.146190073315927,19.30319605742049,9.000000000434294,24,0,6,1,0,3,0.3089333333333333,-0.5101352281959375
9.431363764319837,72.0,1200.0,64.0,1.8849085941626071,19.30319605742049,9.000000000434294,24,0,8,1,0,3,1.81728,0.2594218472423457
9.431363764319837,8.0,1000.0,64.0,2.5507418625386404,19.30319605742049,9.000000000434294,24,0,6,1,0,3,0.7876000000000001,-0.10369429198250434
9.431363764319837,8.0,1000.0,64.0,2.2998993595463255,19.30319605742049,9.000000000434294,24,0,6,1,0,3,0.4410666666666666,-0.3554957615265451
9.431363764319837,128.0,1000.0,64.0,2.052693941924968,19.30319605742049,9.000000000434294,24,0,6,1,0,3,3.978666666666667,0.5997375555180869
9.431363764319837,16.0,1000.0,64.0,2.578364107879965,19.30319605742049,9.000000000434294,24,0,6,1,0,3,1.6789333333333334,0.2250334518819622
9.431363764319837,256.0,1000.0,64.0,2.7799137998502625,19.30319605742049,9.000000000434294,24,0,6,1,0,3,42.76906666666666,1.6311297729244538
9.431363764319837,32.0,1000.0,64.0,2.334051440346892,19.30319605742049,9.000000000434294,24,0,6,1,0,3,1.909333333333333,0.28088175480759536
9.431363764319837,448.0,1000.0,64.0,3.9459754585188302,19.30319605742049,9.000000000434294,24,0,6,1,0,3,1098.7573333333337,3.0409017866629497
9.431363764319837,64.0,1000.0,64.0,2.1009216803208464,19.30319605742049,9.000000000434294,24,0,6,1,0,3,2.2250666666666663,0.34734302788593824
9.431363764319837,72.0,1000.0,64.0,3.5149990780786804,19.30319605742049,9.000000000434294,24,0,6,1,0,3,65.448,1.8158963796598717
9.431363764319837,72.0,1000.0,64.0,1.9288053708932842,19.30319605742049,9.000000000434294,24,0,7,1,0,3,1.6776,0.2246884177161659
9.431363764319837,576.0,1000.0,64.0,1.4281347940287887,19.30319605742049,9.000000000434294,24,0,7,1,0,3,4.128,0.6157396887243619
9.431363764319837,0.0,700.0,64.0,0.4977685470911876,19.30319605742049,9.000000000434294,26,3,19,3,2,2,5.895832994522815e-06,-5.229381171795577
7.799340556347145,1.0,300.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,1,20,0,2,3,0.03,-1.5228787308038552
7.913813857679991,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,21,3,13,0,2,3,0.04,-1.3979399978146756
7.799340556347145,1.0,300.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,1,20,0,2,3,0.03,-1.5228787308038552
11.243038048688776,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,70.0,1.845098040020461
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,44.8,1.651278014007838
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,5.6,0.748188027083753
10.301029995685695,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,14,0,2,3,14.0,1.1461280357092591
9.8450980400763,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,4,2,15,0,2,3,4.032,0.6055205235451808
10.53147891705503,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,14,0,2,3,23.8,1.3765769570747597
10.176091259084634,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,3,18,0,2,3,1.05,0.02118929948355192
11.079181246051244,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,14,0,2,3,84.0,1.924279286067052
8.093421688664609,1.0,300.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,20,0,2,3,0.2976,-0.526367071666836
8.173186271327003,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,1,14,0,2,3,0.1042999999999999,-0.9817156874095723
9.95424250948758,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,4,2,13,0,2,3,28.8,1.4593924877743105
9.778151250456027,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,3,18,0,2,3,0.42,-0.37675070856806503
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,5.6,0.748188027083753
9.8450980400763,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,13,0,2,3,22.4,1.350248018353551
11.79726754083141,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,200.0,2.301029995666153
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,14,0,2,3,44.8,1.651278014007838
10.491361693848281,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,14,0,2,3,21.7,1.336459733868543
10.146128035709259,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,7.840000000000001,0.8943160627398332
10.672097857944959,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,4,2,14,0,2,3,263.2,2.420285884943568
9.903089987046231,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,4.48,0.6512780140950848
10.431363764175073,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,18,0,2,3,15.12,1.1795517911939108
9.698970004422877,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,20,1,13,0,2,3,2.0,0.30102999588112844
11.505149978321263,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,14,2,18,0,2,3,35.0,1.544068044362684
11.878521795501781,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,21,2,15,0,2,3,36.0,1.556302500779351
10.176091259084634,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,3,18,0,2,3,1.05,0.02118929948355192
9.778151250456027,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,18,0,2,3,3.3600000000000003,0.5263392775190984
9.000000000434294,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,11,2,13,0,2,3,3.2,0.505149978455623
10.477121254734138,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,0,1,18,0,2,3,2.1,0.3222192949407262
9.23044892163374,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,9.52,0.9786369484300935
10.8573324964373,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,13,0,2,3,200.0,2.301029995666153
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,5.6,0.748188027083753
11.079181246051244,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,14,0,2,3,84.0,1.924279286067052
11.086359830678308,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,2,1,13,0,2,3,48.8,1.68841982201161
10.477121254734138,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,12.0,1.079181246083816
9.176091259345212,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,19,2,15,0,2,3,0.8639999999999999,-0.06348625701845113
9.23044892163374,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,9.52,0.9786369484300935
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,44.8,1.651278014007838
10.819543935548449,1.0,300.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,23,1,20,0,2,3,19.8,1.2966651902834652
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,44.8,1.651278014007838
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,5.6,0.748188027083753
10.176091259084634,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,3,18,0,2,3,1.05,0.02118929948355192
9.579783596731097,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,13,0,2,3,12.16,1.0849335749724311
9.23044892163374,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,0.952,-0.021363051159334005
9.301029995881128,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,3,18,0,2,3,0.14,-0.8538719612196585
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,14,0,2,3,44.8,1.651278014007838
10.431363764175073,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,1,15,0,2,3,1.944,0.2886962608136583
9.8450980400763,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,18,2,15,0,2,3,4.032,0.6055205235451808
11.826722520169639,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,18,0,2,3,35.0,1.544068044362684
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,1,1,14,0,2,3,0.7,-0.15490195936532253
11.48144262850374,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,14,2,18,0,2,3,35.0,1.544068044362684
10.544068044362684,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,1,15,0,2,3,2.52,0.40140054095388317
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,5.6,0.748188027083753
9.602059991436535,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,9,1,13,0,2,3,1.6,0.2041199829273589
9.041392685553038,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,0.44,-0.3565473225267796
9.579783596731097,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,13,0,2,3,12.16,1.0849335749724311
9.20411998292736,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,14,2,15,0,2,3,0.9216,-0.035457533449623525
10.505149978333478,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,18,0,2,3,2.24,0.3502480185280443
10.518513939891047,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,18.48,1.2667019669075887
9.000000000434294,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,0,1,13,0,2,3,0.4,-0.3979400075863013
10.146128035709259,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,14,0,2,3,9.8,0.9912260757368107
10.60205999133882,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,13,0,2,3,16.0,1.2041199826830682
11.079181246051244,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,48.0,1.681241237384635
11.243038048688776,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,70.0,1.845098040020461
9.8450980400763,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,2.8000000000000003,0.44715803149732447
9.579783596731097,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,13,0,2,3,12.16,1.0849335749724311
10.845098040020462,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,350.0,2.5440680443515165
9.301029995881128,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,28,3,13,0,2,3,0.8,-0.09691001246518831
10.544068044362684,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,3,18,0,2,3,2.45,0.3891660845417956
9.000000000434294,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,15,0,2,3,0.072,-1.1426674975368638
9.95424250948758,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,3.6,0.5563025008879247
10.176091259084634,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,3,18,0,2,3,1.05,0.02118929948355192
8.698970005204608,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,16,1,18,0,2,3,0.035,-1.4559319432413107
10.845098040020462,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,350.0,2.5440680443515165
10.477121254734138,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,12.0,1.079181246083816
9.000000000434294,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,7,1,13,0,2,3,0.4,-0.3979400075863013
9.903089987046231,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,18,0,2,3,4.48,0.6512780140950848
10.113943352340245,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,5.2,0.7160033437183173
9.477121254864427,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,13,0,2,3,1.2000000000000002,0.07918124640953698
9.477121254864427,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,3,15,0,2,3,0.2159999999999999,-0.6655462468384468
10.505149978333478,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,17.92,1.2533380053503416
10.477121254734138,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,1,18,0,2,3,2.1,0.3222192949407262
9.431363764319837,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,1,18,0,2,3,0.189,-0.7235381935289015
10.23044892140382,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,7,2,14,0,2,3,95.2,1.9786369483890363
9.477121254864427,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,13,0,2,3,9.6,0.9822712330848075
9.903089987046231,1.0,450.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,17,0,2,3,3.6,0.5563025008879247
7.913813857679991,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,21,2,15,0,2,3,0.0472319999999999,-1.325763654998152
10.079181246083817,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,13,0,2,3,38.400000000000006,1.5843312243788406
9.602059991436535,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,3,18,0,2,3,0.28,-0.552841967106729
10.477121254734138,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,12.0,1.079181246083816
9.000000000434294,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,3,1,14,0,2,3,0.7,-0.15490195936532253
9.8450980400763,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,18,2,15,0,2,3,4.032,0.6055205235451808
9.477121254864427,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,14,0,2,3,16.799999999999997,1.2253092817517137
10.23044892140382,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,7,2,14,0,2,3,95.2,1.9786369483890363
10.505149978333478,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,17.92,1.2533380053503416
10.00000000004343,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,13,0,2,3,32.0,1.5051499783334776
11.079181246051244,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,48.0,1.681241237384635
10.8573324964373,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,18,0,2,3,35.0,1.544068044362684
9.8450980400763,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,3,1,13,0,2,3,2.8000000000000003,0.44715803149732447
9.8450980400763,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,4,1,15,0,2,3,0.504,-0.29756946269277934
9.778151250456027,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,2,18,0,2,3,3.3600000000000003,0.5263392775190984
9.000000000434294,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,0,1,13,0,2,3,0.4,-0.3979400075863013
9.301029995881128,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,3,1,14,0,2,3,1.4,0.14612803598844837
10.176091259084634,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,3,18,0,2,3,1.05,0.02118929948355192
9.041392685553038,1.0,300.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,4,1,20,0,2,3,0.33,-0.4814860588060686
11.086359830678308,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,2,18,0,2,3,35.0,1.544068044362684
10.8573324964373,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,2,18,0,2,3,35.0,1.544068044362684
9.94448267219952,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,18,1,14,0,2,3,6.16,0.7895807122349279
9.698970004422877,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,20,1,13,0,2,3,2.0,0.30102999588112844
9.431363764319837,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,1.08,0.033423755889074286
11.544068044351517,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,140.0,2.14612803568134
11.086359830678308,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,2,1,13,0,2,3,48.8,1.68841982201161
9.903089987046231,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,3,14,0,2,3,5.6,0.748188027083753
9.301029995881128,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,28,3,13,0,2,3,0.8,-0.09691001246518831
9.564666064370426,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,13,0,2,3,1.468,0.16672605587589268
11.411619705964913,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,1,14,0,2,3,180.6,2.2567177459798917
10.23044892140382,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,2,14,0,2,3,95.2,1.9786369483890363
11.037426497944608,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,14,2,18,0,2,3,35.0,1.544068044362684
6.0000004342942646,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,22,1,13,0,2,3,0.04,-1.3979399978146756
9.301029995881128,1.0,72.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,5,2,15,0,2,3,1.152,0.06145247946418498
10.8573324964373,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,17,1,18,0,2,3,5.040000000000001,0.702430536531695
11.107209969651262,1.0,700.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,26,2,14,0,2,3,350.0,2.5440680443515165
9.8450980400763,1.0,70.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,0,2,18,0,2,3,3.92,0.5932860671312467
9.000000000434294,1.0,400.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,8,1,13,0,2,3,0.4,-0.3979400075863013
9.602059991436535,1.0,350.0,64.0,1.568201724066995,19.30319605742049,9.000000000434294,10,2,16,0,2,3,11.2,1.0492180227089578
